date,station,AWND,AWNDattr,PRCP,PRCPattr,SNOW,SNOWattr,SNWD,SNWDattr,TAVG,TAVGattr,TMAX,TMAXattr,TMIN,TMINattr,WDF2,WDF2attr,WDF5,WDF5attr,WSF2,WSF2attr,WSF5,WSF5attr,WT01,WT01attr,WT08,WT08attr,WT02,WT02attr,WT03,WT03attr
2018-08-06,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",258,"H,,S,",339,",,W,2400",189,",,W,2400",190,",,W,",150,",,W,",67,",,W,",103,",,W,",1,",,W,",,,,
2018-08-07,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",275,"H,,S,",339,",,W,2400",217,",,W,2400",170,",,W,",170,",,W,",72,",,W,",116,",,W,",,,,,1,",,W,"
2018-08-08,GHCND:USW00014764,22,",,W,",15,",,W,2400",0,",,W,",0,",,W,",254,"H,,S,",283,",,W,2400",217,",,W,2400",70,",,W,",80,",,W,",67,",,W,",81,",,W,",1,",,W,",1,",,W,",,
2018-08-09,GHCND:USW00014764,25,",,W,",3,",,W,2400",0,",,W,",0,",,W,",254,"H,,S,",311,",,W,2400",211,",,W,2400",300,",,W,",290,",,W,",72,",,W,",89,",,W,",1,",,W,",1,",,W,",1,",,W,"
2018-08-10,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",242,"H,,S,",283,",,W,2400",167,",,W,2400",360,",,W,",350,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-11,GHCND:USW00014764,17,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",194,"H,,S,",239,",,W,2400",144,",,W,2400",150,",,W,",150,",,W,",45,",,W,",49,",,W,",,,,,,
2018-08-12,GHCND:USW00014764,31,",,W,",76,",,W,2400",0,",,W,",0,",,W,",193,"H,,S,",211,",,W,2400",178,",,W,2400",80,",,W,",80,",,W,",63,",,W,",85,",,W,",1,",,W,",,,,
2018-08-13,GHCND:USW00014764,26,",,W,",0,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",217,",,W,2400",183,",,W,2400",100,",,W,",140,",,W,",54,",,W,",112,",,W,",1,",,W,",1,",,W,",,
2018-08-14,GHCND:USW00014764,25,",,W,",89,",,W,2400",0,",,W,",0,",,W,",198,"H,,S,",239,",,W,2400",183,",,W,2400",90,",,W,",90,",,W,",58,",,W,",85,",,W,",1,",,W,",1,",,W,",,
2018-08-15,GHCND:USW00014764,14,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",226,"H,,S,",283,",,W,2400",206,",,W,2400",190,",,W,",180,",,W,",67,",,W,",85,",,W,",1,",,W,",,,,
2018-08-16,GHCND:USW00014764,20,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",245,"H,,S,",294,",,W,2400",172,",,W,2400",320,",,W,",360,",,W,",67,",,W,",89,",,W,",,,,,,
2018-08-17,GHCND:USW00014764,17,",,W,",69,",,W,2400",0,",,W,",0,",,W,",200,"H,,S,",250,",,W,2400",144,",,W,2400",130,",,W,",130,",,W,",58,",,W,",67,",,W,",1,",,W,",,,1,",,W,"
2018-08-18,GHCND:USW00014764,36,",,W,",25,",,W,2400",0,",,W,",0,",,W,",231,"H,,S,",278,",,W,2400",178,",,W,2400",30,",,W,",70,",,W,",94,",,W,",139,",,W,",1,",,W,",,,1,",,W,"
2018-08-19,GHCND:USW00014764,33,",,W,",0,",,W,2400",0,",,W,",0,",,W,",199,"H,,S,",239,",,W,2400",144,",,W,2400",50,",,W,",90,",,W,",67,",,W,",89,",,W,",,,,,,
2018-08-20,GHCND:USW00014764,24,",,W,",0,",,W,2400",0,",,W,",0,",,W,",192,"H,,S,",228,",,W,2400",144,",,W,2400",100,",,W,",90,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-21,GHCND:USW00014764,16,",,W,",0,",,W,2400",0,",,W,",0,",,W,",177,"H,,S,",222,",,W,2400",133,",,W,2400",140,",,W,",90,",,W,",58,",,W,",85,",,W,",1,",,W,",1,",,W,",,
2018-08-22,GHCND:USW00014764,25,",,W,",193,",,W,2400",0,",,W,",0,",,W,",198,"H,,S,",261,",,W,2400",178,",,W,2400",120,",,W,",140,",,W,",54,",,W,",81,",,W,",1,",,W,",,,,
2018-08-23,GHCND:USW00014764,26,",,W,",0,",,W,2400",0,",,W,",0,",,W,",201,"H,,S,",250,",,W,2400",139,",,W,2400",330,",,W,",330,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-24,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",192,"H,,S,",267,",,W,2400",122,",,W,2400",180,",,W,",180,",,W,",58,",,W,",76,",,W,",,,,,,
2018-08-25,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",202,"H,,S,",250,",,W,2400",144,",,W,2400",190,",,W,",180,",,W,",72,",,W,",107,",,W,",,,,,,
2018-08-26,GHCND:USW00014764,30,",,W,",0,",,W,2400",0,",,W,",0,",,W,",204,"H,,S,",244,",,W,2400",161,",,W,2400",190,",,W,",180,",,W,",67,",,W,",112,",,W,",1,",,W,",,,,
2018-08-27,GHCND:USW00014764,22,",,W,",0,",,W,2400",0,",,W,",0,",,W,",236,"H,,S,",300,",,W,2400",183,",,W,2400",170,",,W,",350,",,W,",63,",,W,",89,",,W,",,,,,,
2018-08-28,GHCND:USW00014764,27,",,W,",0,",,W,2400",0,",,W,",0,",,W,",264,"H,,S,",339,",,W,2400",211,",,W,2400",210,",,W,",200,",,W,",67,",,W,",103,",,W,",,,,,,
2018-08-29,GHCND:USW00014764,30,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",275,"H,,S,",317,",,W,2400",217,",,W,2400",170,",,W,",180,",,W,",107,",,W,",134,",,W,",,,,,,
2018-08-30,GHCND:USW00014764,39,",,W,",0,"T,,W,2400",0,",,W,",0,",,W,",250,"H,,S,",283,",,W,2400",150,",,W,2400",360,",,W,",360,",,W,",76,",,W,",103,",,W,",,,,,,
2018-08-31,GHCND:USW00014764,20,",,W,",0,",,W,2400",0,",,W,",0,",,W,",178,"H,,S,",217,",,W,2400",117,",,W,2400",150,",,W,",70,",,W,",54,",,W,",72,",,W,",,,,,,
